dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_10
saver_name_pre: wasserstein_vq_refinement_True_10_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/10] Iters:[10/20018] gen_loss 0.6143, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1994, disc_weight 0.5000, disc_adaptive_weight 2.1294, d_loss 2.5330, logits_real -0.1890, logits_fake -0.2041,
Train Epoch: [3/10] Iters:[16370/20018] gen_loss 0.2636, rec_loss 0.0284, lpips_loss 0.1743, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.7671, d_loss 0.5000, logits_real -0.0219, logits_fake -0.0226,
Train Epoch: [3/10] Iters:[16380/20018] gen_loss 0.2660, rec_loss 0.0289, lpips_loss 0.1757, g_loss 0.0222, disc_weight 0.5000, disc_adaptive_weight 2.7654, d_loss 0.5001, logits_real -0.0221, logits_fake -0.0227,
Train Epoch: [3/10] Iters:[16390/20018] gen_loss 0.2654, rec_loss 0.0284, lpips_loss 0.1754, g_loss 0.0225, disc_weight 0.5000, disc_adaptive_weight 2.7312, d_loss 0.5001, logits_real -0.0223, logits_fake -0.0229,
Train Epoch: [3/10] Iters:[16400/20018] gen_loss 0.2649, rec_loss 0.0288, lpips_loss 0.1752, g_loss 0.0223, disc_weight 0.5000, disc_adaptive_weight 2.7183, d_loss 0.5001, logits_real -0.0222, logits_fake -0.0226,
Train Epoch: [3/10] Iters:[16410/20018] gen_loss 0.2666, rec_loss 0.0286, lpips_loss 0.1762, g_loss 0.0224, disc_weight 0.5000, disc_adaptive_weight 2.7481, d_loss 0.5001, logits_real -0.0221, logits_fake -0.0225,
Train Epoch: [3/10] Iters:[16420/20018] gen_loss 0.2660, rec_loss 0.0283, lpips_loss 0.1763, g_loss 0.0225, disc_weight 0.5000, disc_adaptive_weight 2.7190, d_loss 0.5001, logits_real -0.0220, logits_fake -0.0226,
Train Epoch: [3/10] Iters:[16430/20018] gen_loss 0.2648, rec_loss 0.0279, lpips_loss 0.1756, g_loss 0.0224, disc_weight 0.5000, disc_adaptive_weight 2.7311, d_loss 0.5000, logits_real -0.0217, logits_fake -0.0225,
Train Epoch: [3/10] Iters:[16440/20018] gen_loss 0.2644, rec_loss 0.0280, lpips_loss 0.1757, g_loss 0.0223, disc_weight 0.5000, disc_adaptive_weight 2.7126, d_loss 0.5001, logits_real -0.0221, logits_fake -0.0224,
Train Epoch: [3/10] Iters:[16450/20018] gen_loss 0.2647, rec_loss 0.0279, lpips_loss 0.1762, g_loss 0.0223, disc_weight 0.5000, disc_adaptive_weight 2.7021, d_loss 0.5001, logits_real -0.0220, logits_fake -0.0223,
Train Epoch: [3/10] Iters:[16460/20018] gen_loss 0.2611, rec_loss 0.0279, lpips_loss 0.1753, g_loss 0.0223, disc_weight 0.5000, disc_adaptive_weight 2.5851, d_loss 0.5001, logits_real -0.0218, logits_fake -0.0223,
Train Epoch: [3/10] Iters:[16470/20018] gen_loss 0.2611, rec_loss 0.0281, lpips_loss 0.1757, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.5954, d_loss 0.5001, logits_real -0.0215, logits_fake -0.0219,
Train Epoch: [3/10] Iters:[16480/20018] gen_loss 0.2612, rec_loss 0.0284, lpips_loss 0.1761, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.6072, d_loss 0.5002, logits_real -0.0214, logits_fake -0.0217,
Train Epoch: [3/10] Iters:[16490/20018] gen_loss 0.2608, rec_loss 0.0286, lpips_loss 0.1764, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.6155, d_loss 0.5001, logits_real -0.0210, logits_fake -0.0215,
Train Epoch: [3/10] Iters:[16500/20018] gen_loss 0.2602, rec_loss 0.0284, lpips_loss 0.1759, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.6472, d_loss 0.5002, logits_real -0.0209, logits_fake -0.0212,
Train Epoch: [3/10] Iters:[16510/20018] gen_loss 0.2621, rec_loss 0.0283, lpips_loss 0.1765, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.7613, d_loss 0.5002, logits_real -0.0207, logits_fake -0.0208,
Train Epoch: [3/10] Iters:[16520/20018] gen_loss 0.2604, rec_loss 0.0283, lpips_loss 0.1761, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.7229, d_loss 0.5002, logits_real -0.0207, logits_fake -0.0206,
Train Epoch: [3/10] Iters:[16530/20018] gen_loss 0.2594, rec_loss 0.0281, lpips_loss 0.1748, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.7310, d_loss 0.5002, logits_real -0.0206, logits_fake -0.0207,
Train Epoch: [3/10] Iters:[16540/20018] gen_loss 0.2588, rec_loss 0.0279, lpips_loss 0.1741, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.7620, d_loss 0.5002, logits_real -0.0203, logits_fake -0.0203,
Train Epoch: [3/10] Iters:[16550/20018] gen_loss 0.2590, rec_loss 0.0279, lpips_loss 0.1746, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.7720, d_loss 0.5002, logits_real -0.0201, logits_fake -0.0203,
Train Epoch: [3/10] Iters:[16560/20018] gen_loss 0.2588, rec_loss 0.0287, lpips_loss 0.1743, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.7561, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0201,
Train Epoch: [3/10] Iters:[16570/20018] gen_loss 0.2593, rec_loss 0.0282, lpips_loss 0.1739, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.8133, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0200,
Train Epoch: [3/10] Iters:[16580/20018] gen_loss 0.2627, rec_loss 0.0288, lpips_loss 0.1761, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8939, d_loss 0.5003, logits_real -0.0196, logits_fake -0.0195,
Train Epoch: [3/10] Iters:[16590/20018] gen_loss 0.2643, rec_loss 0.0288, lpips_loss 0.1767, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9032, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0199,
Train Epoch: [3/10] Iters:[16600/20018] gen_loss 0.2645, rec_loss 0.0290, lpips_loss 0.1764, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9206, d_loss 0.5003, logits_real -0.0199, logits_fake -0.0199,
Train Epoch: [3/10] Iters:[16610/20018] gen_loss 0.2634, rec_loss 0.0285, lpips_loss 0.1759, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9338, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0200,
Train Epoch: [3/10] Iters:[16620/20018] gen_loss 0.2642, rec_loss 0.0288, lpips_loss 0.1763, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.9627, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0200,
Train Epoch: [3/10] Iters:[16630/20018] gen_loss 0.2605, rec_loss 0.0284, lpips_loss 0.1750, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.9082, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0196,
Train Epoch: [3/10] Iters:[16640/20018] gen_loss 0.2586, rec_loss 0.0287, lpips_loss 0.1747, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.9204, d_loss 0.5002, logits_real -0.0190, logits_fake -0.0190,
Train Epoch: [3/10] Iters:[16650/20018] gen_loss 0.2581, rec_loss 0.0288, lpips_loss 0.1740, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 3.0154, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0184,
Train Epoch: [3/10] Iters:[16660/20018] gen_loss 0.2572, rec_loss 0.0289, lpips_loss 0.1738, g_loss 0.0178, disc_weight 0.5000, disc_adaptive_weight 3.0536, d_loss 0.5003, logits_real -0.0180, logits_fake -0.0179,
Train Epoch: [3/10] Iters:[16670/20018] gen_loss 0.2567, rec_loss 0.0292, lpips_loss 0.1741, g_loss 0.0176, disc_weight 0.5000, disc_adaptive_weight 3.0353, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0177,
Train Epoch: [3/10] Iters:[16680/20018] gen_loss 0.2576, rec_loss 0.0292, lpips_loss 0.1736, g_loss 0.0178, disc_weight 0.5000, disc_adaptive_weight 3.0788, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0178,
Train Epoch: [3/10] Iters:[16690/20018] gen_loss 0.2588, rec_loss 0.0291, lpips_loss 0.1736, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 3.0800, d_loss 0.5002, logits_real -0.0183, logits_fake -0.0184,
Train Epoch: [3/10] Iters:[16700/20018] gen_loss 0.2610, rec_loss 0.0289, lpips_loss 0.1741, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 3.0365, d_loss 0.5002, logits_real -0.0192, logits_fake -0.0192,
Train Epoch: [3/10] Iters:[16710/20018] gen_loss 0.2633, rec_loss 0.0288, lpips_loss 0.1741, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.0560, d_loss 0.5003, logits_real -0.0199, logits_fake -0.0197,
Train Epoch: [3/10] Iters:[16720/20018] gen_loss 0.2642, rec_loss 0.0287, lpips_loss 0.1739, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.0752, d_loss 0.5003, logits_real -0.0203, logits_fake -0.0199,
Train Epoch: [3/10] Iters:[16730/20018] gen_loss 0.2630, rec_loss 0.0289, lpips_loss 0.1742, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.9749, d_loss 0.5003, logits_real -0.0205, logits_fake -0.0201,
Train Epoch: [3/10] Iters:[16740/20018] gen_loss 0.2645, rec_loss 0.0290, lpips_loss 0.1752, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.9516, d_loss 0.5003, logits_real -0.0204, logits_fake -0.0203,
Train Epoch: [3/10] Iters:[16750/20018] gen_loss 0.2630, rec_loss 0.0288, lpips_loss 0.1745, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9524, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0202,
Train Epoch: [3/10] Iters:[16760/20018] gen_loss 0.2635, rec_loss 0.0292, lpips_loss 0.1749, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9290, d_loss 0.5001, logits_real -0.0199, logits_fake -0.0203,
Train Epoch: [3/10] Iters:[16770/20018] gen_loss 0.2627, rec_loss 0.0288, lpips_loss 0.1746, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.9145, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0204,
Train Epoch: [3/10] Iters:[16780/20018] gen_loss 0.2623, rec_loss 0.0285, lpips_loss 0.1739, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9500, d_loss 0.5002, logits_real -0.0201, logits_fake -0.0203,
Train Epoch: [3/10] Iters:[16790/20018] gen_loss 0.2597, rec_loss 0.0283, lpips_loss 0.1735, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.9212, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0199,
Train Epoch: [3/10] Iters:[16800/20018] gen_loss 0.2577, rec_loss 0.0281, lpips_loss 0.1727, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.9046, d_loss 0.5003, logits_real -0.0198, logits_fake -0.0196,
Train Epoch: [3/10] Iters:[16810/20018] gen_loss 0.2562, rec_loss 0.0279, lpips_loss 0.1733, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.8749, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0192,
Train Epoch: [3/10] Iters:[16820/20018] gen_loss 0.2549, rec_loss 0.0277, lpips_loss 0.1730, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.8072, d_loss 0.5002, logits_real -0.0194, logits_fake -0.0193,
Train Epoch: [3/10] Iters:[16830/20018] gen_loss 0.2577, rec_loss 0.0277, lpips_loss 0.1744, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.8324, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [3/10] Iters:[16840/20018] gen_loss 0.2590, rec_loss 0.0278, lpips_loss 0.1741, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.8793, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0196,
Train Epoch: [3/10] Iters:[16850/20018] gen_loss 0.2611, rec_loss 0.0287, lpips_loss 0.1758, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.8716, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [3/10] Iters:[16860/20018] gen_loss 0.2609, rec_loss 0.0288, lpips_loss 0.1756, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8843, d_loss 0.5002, logits_real -0.0194, logits_fake -0.0194,
Train Epoch: [3/10] Iters:[16870/20018] gen_loss 0.2622, rec_loss 0.0288, lpips_loss 0.1759, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.9589, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0192,
Train Epoch: [3/10] Iters:[16880/20018] gen_loss 0.2596, rec_loss 0.0287, lpips_loss 0.1751, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.9138, d_loss 0.5002, logits_real -0.0191, logits_fake -0.0191,
Train Epoch: [3/10] Iters:[16890/20018] gen_loss 0.2616, rec_loss 0.0290, lpips_loss 0.1757, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.9359, d_loss 0.5002, logits_real -0.0191, logits_fake -0.0192,
Train Epoch: [3/10] Iters:[16900/20018] gen_loss 0.2608, rec_loss 0.0284, lpips_loss 0.1753, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.9340, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0195,
Train Epoch: [3/10] Iters:[16910/20018] gen_loss 0.2603, rec_loss 0.0285, lpips_loss 0.1757, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8754, d_loss 0.5001, logits_real -0.0193, logits_fake -0.0197,
Train Epoch: [3/10] Iters:[16920/20018] gen_loss 0.2581, rec_loss 0.0283, lpips_loss 0.1744, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8443, d_loss 0.5000, logits_real -0.0190, logits_fake -0.0198,
Train Epoch: [3/10] Iters:[16930/20018] gen_loss 0.2582, rec_loss 0.0281, lpips_loss 0.1745, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8495, d_loss 0.5001, logits_real -0.0192, logits_fake -0.0195,
Train Epoch: [3/10] Iters:[16940/20018] gen_loss 0.2554, rec_loss 0.0281, lpips_loss 0.1736, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8200, d_loss 0.5001, logits_real -0.0188, logits_fake -0.0191,
Train Epoch: [3/10] Iters:[16950/20018] gen_loss 0.2542, rec_loss 0.0277, lpips_loss 0.1732, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.8219, d_loss 0.5002, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [3/10] Iters:[16960/20018] gen_loss 0.2534, rec_loss 0.0272, lpips_loss 0.1727, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8069, d_loss 0.5002, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [3/10] Iters:[16970/20018] gen_loss 0.2558, rec_loss 0.0274, lpips_loss 0.1740, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8490, d_loss 0.5002, logits_real -0.0187, logits_fake -0.0187,
Train Epoch: [3/10] Iters:[16980/20018] gen_loss 0.2571, rec_loss 0.0276, lpips_loss 0.1736, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.9108, d_loss 0.5002, logits_real -0.0185, logits_fake -0.0188,
Train Epoch: [3/10] Iters:[16990/20018] gen_loss 0.2562, rec_loss 0.0270, lpips_loss 0.1728, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8989, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0190,
Train Epoch: [3/10] Iters:[17000/20018] gen_loss 0.2566, rec_loss 0.0275, lpips_loss 0.1740, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.8507, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0191,
Train Epoch: [3/10] Iters:[17010/20018] gen_loss 0.2550, rec_loss 0.0276, lpips_loss 0.1730, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8488, d_loss 0.5001, logits_real -0.0185, logits_fake -0.0190,
Train Epoch: [3/10] Iters:[17020/20018] gen_loss 0.2523, rec_loss 0.0274, lpips_loss 0.1727, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.7758, d_loss 0.5001, logits_real -0.0183, logits_fake -0.0188,
Train Epoch: [3/10] Iters:[17030/20018] gen_loss 0.2512, rec_loss 0.0276, lpips_loss 0.1731, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.7791, d_loss 0.5001, logits_real -0.0180, logits_fake -0.0183,
Train Epoch: [3/10] Iters:[17040/20018] gen_loss 0.2522, rec_loss 0.0274, lpips_loss 0.1736, g_loss 0.0178, disc_weight 0.5000, disc_adaptive_weight 2.8914, d_loss 0.5001, logits_real -0.0175, logits_fake -0.0178,
Train Epoch: [3/10] Iters:[17050/20018] gen_loss 0.2533, rec_loss 0.0276, lpips_loss 0.1736, g_loss 0.0176, disc_weight 0.5000, disc_adaptive_weight 2.9825, d_loss 0.5002, logits_real -0.0173, logits_fake -0.0175,
Train Epoch: [3/10] Iters:[17060/20018] gen_loss 0.2558, rec_loss 0.0283, lpips_loss 0.1758, g_loss 0.0169, disc_weight 0.5000, disc_adaptive_weight 3.0757, d_loss 0.5002, logits_real -0.0170, logits_fake -0.0168,
Train Epoch: [3/10] Iters:[17070/20018] gen_loss 0.2551, rec_loss 0.0283, lpips_loss 0.1757, g_loss 0.0164, disc_weight 0.5000, disc_adaptive_weight 3.1078, d_loss 0.5003, logits_real -0.0165, logits_fake -0.0163,
Train Epoch: [3/10] Iters:[17080/20018] gen_loss 0.2534, rec_loss 0.0283, lpips_loss 0.1757, g_loss 0.0163, disc_weight 0.5000, disc_adaptive_weight 3.0255, d_loss 0.5002, logits_real -0.0162, logits_fake -0.0161,
Train Epoch: [3/10] Iters:[17090/20018] gen_loss 0.2522, rec_loss 0.0288, lpips_loss 0.1764, g_loss 0.0159, disc_weight 0.5000, disc_adaptive_weight 2.9448, d_loss 0.5002, logits_real -0.0159, logits_fake -0.0158,
Train Epoch: [3/10] Iters:[17100/20018] gen_loss 0.2521, rec_loss 0.0291, lpips_loss 0.1765, g_loss 0.0159, disc_weight 0.5000, disc_adaptive_weight 2.9320, d_loss 0.5002, logits_real -0.0157, logits_fake -0.0156,
Train Epoch: [3/10] Iters:[17110/20018] gen_loss 0.2508, rec_loss 0.0289, lpips_loss 0.1748, g_loss 0.0163, disc_weight 0.5000, disc_adaptive_weight 2.8902, d_loss 0.5002, logits_real -0.0159, logits_fake -0.0160,
Train Epoch: [3/10] Iters:[17120/20018] gen_loss 0.2524, rec_loss 0.0292, lpips_loss 0.1752, g_loss 0.0166, disc_weight 0.5000, disc_adaptive_weight 2.8846, d_loss 0.5002, logits_real -0.0162, logits_fake -0.0163,
Train Epoch: [3/10] Iters:[17130/20018] gen_loss 0.2549, rec_loss 0.0294, lpips_loss 0.1756, g_loss 0.0169, disc_weight 0.5000, disc_adaptive_weight 2.9477, d_loss 0.5002, logits_real -0.0167, logits_fake -0.0167,
Train Epoch: [3/10] Iters:[17140/20018] gen_loss 0.2555, rec_loss 0.0295, lpips_loss 0.1757, g_loss 0.0172, disc_weight 0.5000, disc_adaptive_weight 2.9265, d_loss 0.5002, logits_real -0.0169, logits_fake -0.0170,
Train Epoch: [3/10] Iters:[17150/20018] gen_loss 0.2530, rec_loss 0.0285, lpips_loss 0.1747, g_loss 0.0175, disc_weight 0.5000, disc_adaptive_weight 2.8384, d_loss 0.5002, logits_real -0.0173, logits_fake -0.0173,
Train Epoch: [3/10] Iters:[17160/20018] gen_loss 0.2535, rec_loss 0.0282, lpips_loss 0.1751, g_loss 0.0178, disc_weight 0.5000, disc_adaptive_weight 2.8090, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0177,
Train Epoch: [3/10] Iters:[17170/20018] gen_loss 0.2531, rec_loss 0.0279, lpips_loss 0.1748, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.7955, d_loss 0.5001, logits_real -0.0177, logits_fake -0.0180,
Train Epoch: [3/10] Iters:[17180/20018] gen_loss 0.2519, rec_loss 0.0276, lpips_loss 0.1747, g_loss 0.0181, disc_weight 0.5000, disc_adaptive_weight 2.7363, d_loss 0.5001, logits_real -0.0179, logits_fake -0.0183,
Train Epoch: [3/10] Iters:[17190/20018] gen_loss 0.2516, rec_loss 0.0275, lpips_loss 0.1745, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.6844, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [3/10] Iters:[17200/20018] gen_loss 0.2541, rec_loss 0.0279, lpips_loss 0.1754, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.6858, d_loss 0.5001, logits_real -0.0187, logits_fake -0.0191,
Train Epoch: [3/10] Iters:[17210/20018] gen_loss 0.2543, rec_loss 0.0278, lpips_loss 0.1755, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.6642, d_loss 0.5001, logits_real -0.0190, logits_fake -0.0193,
Train Epoch: [3/10] Iters:[17220/20018] gen_loss 0.2564, rec_loss 0.0283, lpips_loss 0.1759, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.6885, d_loss 0.5001, logits_real -0.0192, logits_fake -0.0197,
Train Epoch: [3/10] Iters:[17230/20018] gen_loss 0.2572, rec_loss 0.0283, lpips_loss 0.1755, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.6878, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0200,
Train Epoch: [3/10] Iters:[17240/20018] gen_loss 0.2582, rec_loss 0.0279, lpips_loss 0.1752, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.7297, d_loss 0.5000, logits_real -0.0198, logits_fake -0.0205,
Train Epoch: [3/10] Iters:[17250/20018] gen_loss 0.2593, rec_loss 0.0281, lpips_loss 0.1745, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.7731, d_loss 0.5000, logits_real -0.0201, logits_fake -0.0208,
Train Epoch: [3/10] Iters:[17260/20018] gen_loss 0.2620, rec_loss 0.0281, lpips_loss 0.1737, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.8381, d_loss 0.5000, logits_real -0.0206, logits_fake -0.0216,
Train Epoch: [3/10] Iters:[17270/20018] gen_loss 0.2633, rec_loss 0.0277, lpips_loss 0.1735, g_loss 0.0219, disc_weight 0.5000, disc_adaptive_weight 2.8237, d_loss 0.5001, logits_real -0.0214, logits_fake -0.0219,
Train Epoch: [3/10] Iters:[17280/20018] gen_loss 0.2657, rec_loss 0.0280, lpips_loss 0.1734, g_loss 0.0222, disc_weight 0.5000, disc_adaptive_weight 2.8920, d_loss 0.5002, logits_real -0.0217, logits_fake -0.0219,
Train Epoch: [3/10] Iters:[17290/20018] gen_loss 0.2657, rec_loss 0.0282, lpips_loss 0.1738, g_loss 0.0222, disc_weight 0.5000, disc_adaptive_weight 2.8636, d_loss 0.5002, logits_real -0.0217, logits_fake -0.0219,
Train Epoch: [3/10] Iters:[17300/20018] gen_loss 0.2636, rec_loss 0.0276, lpips_loss 0.1733, g_loss 0.0219, disc_weight 0.5000, disc_adaptive_weight 2.8533, d_loss 0.5002, logits_real -0.0216, logits_fake -0.0216,
Train Epoch: [3/10] Iters:[17310/20018] gen_loss 0.2619, rec_loss 0.0272, lpips_loss 0.1736, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 2.8636, d_loss 0.5003, logits_real -0.0212, logits_fake -0.0211,
Train Epoch: [3/10] Iters:[17320/20018] gen_loss 0.2594, rec_loss 0.0269, lpips_loss 0.1728, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8770, d_loss 0.5002, logits_real -0.0206, logits_fake -0.0207,
Train Epoch: [3/10] Iters:[17330/20018] gen_loss 0.2569, rec_loss 0.0270, lpips_loss 0.1726, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.8163, d_loss 0.5002, logits_real -0.0203, logits_fake -0.0205,
Train Epoch: [3/10] Iters:[17340/20018] gen_loss 0.2549, rec_loss 0.0270, lpips_loss 0.1716, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.7847, d_loss 0.5002, logits_real -0.0201, logits_fake -0.0202,
Train Epoch: [3/10] Iters:[17350/20018] gen_loss 0.2559, rec_loss 0.0277, lpips_loss 0.1728, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.7790, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0201,
Train Epoch: [3/10] Iters:[17360/20018] gen_loss 0.2526, rec_loss 0.0278, lpips_loss 0.1724, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.6772, d_loss 0.5001, logits_real -0.0193, logits_fake -0.0199,
