dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 15
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_15
saver_name_pre: wasserstein_vq_refinement_True_15_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/15] Iters:[10/20018] gen_loss 0.6077, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1985, disc_weight 0.5000, disc_adaptive_weight 2.1045, d_loss 2.5329, logits_real -0.1890, logits_fake -0.2031,
Train Epoch: [4/15] Iters:[13460/20018] gen_loss 0.2645, rec_loss 0.0279, lpips_loss 0.1754, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.8996, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0213,
Train Epoch: [4/15] Iters:[13470/20018] gen_loss 0.2640, rec_loss 0.0280, lpips_loss 0.1750, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.8909, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0214,
Train Epoch: [4/15] Iters:[13480/20018] gen_loss 0.2618, rec_loss 0.0283, lpips_loss 0.1745, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8790, d_loss 0.5002, logits_real -0.0208, logits_fake -0.0209,
Train Epoch: [4/15] Iters:[13490/20018] gen_loss 0.2617, rec_loss 0.0284, lpips_loss 0.1744, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.8994, d_loss 0.5001, logits_real -0.0205, logits_fake -0.0207,
Train Epoch: [4/15] Iters:[13500/20018] gen_loss 0.2588, rec_loss 0.0285, lpips_loss 0.1733, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8738, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0203,
Train Epoch: [4/15] Iters:[13510/20018] gen_loss 0.2597, rec_loss 0.0284, lpips_loss 0.1734, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.9292, d_loss 0.5001, logits_real -0.0198, logits_fake -0.0202,
Train Epoch: [4/15] Iters:[13520/20018] gen_loss 0.2594, rec_loss 0.0285, lpips_loss 0.1736, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.9934, d_loss 0.5001, logits_real -0.0192, logits_fake -0.0196,
Train Epoch: [4/15] Iters:[13530/20018] gen_loss 0.2581, rec_loss 0.0283, lpips_loss 0.1731, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 3.0022, d_loss 0.5001, logits_real -0.0190, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[13540/20018] gen_loss 0.2576, rec_loss 0.0286, lpips_loss 0.1728, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 3.0204, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0191,
Train Epoch: [4/15] Iters:[13550/20018] gen_loss 0.2571, rec_loss 0.0289, lpips_loss 0.1726, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 3.0014, d_loss 0.5002, logits_real -0.0187, logits_fake -0.0188,
Train Epoch: [4/15] Iters:[13560/20018] gen_loss 0.2591, rec_loss 0.0296, lpips_loss 0.1740, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 3.0556, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [4/15] Iters:[13570/20018] gen_loss 0.2601, rec_loss 0.0295, lpips_loss 0.1744, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 3.0298, d_loss 0.5001, logits_real -0.0187, logits_fake -0.0189,
Train Epoch: [4/15] Iters:[13580/20018] gen_loss 0.2631, rec_loss 0.0295, lpips_loss 0.1747, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 3.0703, d_loss 0.5001, logits_real -0.0192, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[13590/20018] gen_loss 0.2649, rec_loss 0.0294, lpips_loss 0.1745, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 3.1208, d_loss 0.5001, logits_real -0.0197, logits_fake -0.0200,
Train Epoch: [4/15] Iters:[13600/20018] gen_loss 0.2676, rec_loss 0.0290, lpips_loss 0.1753, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 3.1394, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0207,
Train Epoch: [4/15] Iters:[13610/20018] gen_loss 0.2672, rec_loss 0.0283, lpips_loss 0.1744, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 3.1299, d_loss 0.5001, logits_real -0.0207, logits_fake -0.0211,
Train Epoch: [4/15] Iters:[13620/20018] gen_loss 0.2662, rec_loss 0.0284, lpips_loss 0.1746, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 3.0667, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0210,
Train Epoch: [4/15] Iters:[13630/20018] gen_loss 0.2651, rec_loss 0.0286, lpips_loss 0.1753, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 3.0245, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0208,
Train Epoch: [4/15] Iters:[13640/20018] gen_loss 0.2655, rec_loss 0.0280, lpips_loss 0.1749, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 3.0683, d_loss 0.5000, logits_real -0.0203, logits_fake -0.0209,
Train Epoch: [4/15] Iters:[13650/20018] gen_loss 0.2658, rec_loss 0.0279, lpips_loss 0.1747, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 3.0936, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0208,
Train Epoch: [4/15] Iters:[13660/20018] gen_loss 0.2654, rec_loss 0.0281, lpips_loss 0.1747, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 3.0693, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0206,
Train Epoch: [4/15] Iters:[13670/20018] gen_loss 0.2657, rec_loss 0.0280, lpips_loss 0.1747, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 3.1156, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0204,
Train Epoch: [4/15] Iters:[13680/20018] gen_loss 0.2660, rec_loss 0.0283, lpips_loss 0.1747, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.1591, d_loss 0.5001, logits_real -0.0199, logits_fake -0.0201,
Train Epoch: [4/15] Iters:[13690/20018] gen_loss 0.2637, rec_loss 0.0288, lpips_loss 0.1762, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9965, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0196,
Train Epoch: [4/15] Iters:[13700/20018] gen_loss 0.2616, rec_loss 0.0291, lpips_loss 0.1767, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8931, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0193,
Train Epoch: [4/15] Iters:[13710/20018] gen_loss 0.2594, rec_loss 0.0285, lpips_loss 0.1760, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.8681, d_loss 0.5002, logits_real -0.0192, logits_fake -0.0192,
Train Epoch: [4/15] Iters:[13720/20018] gen_loss 0.2599, rec_loss 0.0294, lpips_loss 0.1765, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8431, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0190,
Train Epoch: [4/15] Iters:[13730/20018] gen_loss 0.2602, rec_loss 0.0288, lpips_loss 0.1751, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.9096, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0191,
Train Epoch: [4/15] Iters:[13740/20018] gen_loss 0.2607, rec_loss 0.0286, lpips_loss 0.1747, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.9429, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0193,
Train Epoch: [4/15] Iters:[13750/20018] gen_loss 0.2648, rec_loss 0.0284, lpips_loss 0.1740, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 3.1328, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0196,
Train Epoch: [4/15] Iters:[13760/20018] gen_loss 0.2671, rec_loss 0.0289, lpips_loss 0.1749, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.1514, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[13770/20018] gen_loss 0.2659, rec_loss 0.0278, lpips_loss 0.1732, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 3.1339, d_loss 0.5002, logits_real -0.0205, logits_fake -0.0205,
Train Epoch: [4/15] Iters:[13780/20018] gen_loss 0.2655, rec_loss 0.0284, lpips_loss 0.1742, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.9971, d_loss 0.5001, logits_real -0.0207, logits_fake -0.0210,
Train Epoch: [4/15] Iters:[13790/20018] gen_loss 0.2662, rec_loss 0.0282, lpips_loss 0.1730, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 3.0377, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0213,
Train Epoch: [4/15] Iters:[13800/20018] gen_loss 0.2648, rec_loss 0.0281, lpips_loss 0.1736, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.9177, d_loss 0.5002, logits_real -0.0215, logits_fake -0.0217,
Train Epoch: [4/15] Iters:[13810/20018] gen_loss 0.2658, rec_loss 0.0281, lpips_loss 0.1734, g_loss 0.0218, disc_weight 0.5000, disc_adaptive_weight 2.9577, d_loss 0.5002, logits_real -0.0218, logits_fake -0.0217,
Train Epoch: [4/15] Iters:[13820/20018] gen_loss 0.2693, rec_loss 0.0283, lpips_loss 0.1746, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 3.1432, d_loss 0.5003, logits_real -0.0216, logits_fake -0.0212,
Train Epoch: [4/15] Iters:[13830/20018] gen_loss 0.2691, rec_loss 0.0279, lpips_loss 0.1739, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 3.2758, d_loss 0.5003, logits_real -0.0210, logits_fake -0.0204,
Train Epoch: [4/15] Iters:[13840/20018] gen_loss 0.2688, rec_loss 0.0281, lpips_loss 0.1751, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.3382, d_loss 0.5003, logits_real -0.0202, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[13850/20018] gen_loss 0.2670, rec_loss 0.0288, lpips_loss 0.1757, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 3.3697, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0185,
Train Epoch: [4/15] Iters:[13860/20018] gen_loss 0.2648, rec_loss 0.0289, lpips_loss 0.1760, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 3.3288, d_loss 0.5003, logits_real -0.0179, logits_fake -0.0177,
Train Epoch: [4/15] Iters:[13870/20018] gen_loss 0.2605, rec_loss 0.0285, lpips_loss 0.1745, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 3.2083, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0177,
Train Epoch: [4/15] Iters:[13880/20018] gen_loss 0.2601, rec_loss 0.0287, lpips_loss 0.1754, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 3.0854, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0180,
Train Epoch: [4/15] Iters:[13890/20018] gen_loss 0.2588, rec_loss 0.0286, lpips_loss 0.1747, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.9656, d_loss 0.5002, logits_real -0.0185, logits_fake -0.0185,
Train Epoch: [4/15] Iters:[13900/20018] gen_loss 0.2596, rec_loss 0.0278, lpips_loss 0.1733, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.9948, d_loss 0.5002, logits_real -0.0192, logits_fake -0.0192,
Train Epoch: [4/15] Iters:[13910/20018] gen_loss 0.2603, rec_loss 0.0275, lpips_loss 0.1739, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9900, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[13920/20018] gen_loss 0.2640, rec_loss 0.0281, lpips_loss 0.1754, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 3.0350, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[13930/20018] gen_loss 0.2629, rec_loss 0.0279, lpips_loss 0.1753, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9833, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[13940/20018] gen_loss 0.2619, rec_loss 0.0277, lpips_loss 0.1754, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.9490, d_loss 0.5002, logits_real -0.0194, logits_fake -0.0195,
Train Epoch: [4/15] Iters:[13950/20018] gen_loss 0.2589, rec_loss 0.0277, lpips_loss 0.1759, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.7952, d_loss 0.5002, logits_real -0.0194, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[13960/20018] gen_loss 0.2586, rec_loss 0.0276, lpips_loss 0.1747, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.7711, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[13970/20018] gen_loss 0.2563, rec_loss 0.0273, lpips_loss 0.1733, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.7528, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[13980/20018] gen_loss 0.2545, rec_loss 0.0269, lpips_loss 0.1724, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.7555, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[13990/20018] gen_loss 0.2556, rec_loss 0.0270, lpips_loss 0.1724, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.7789, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0200,
Train Epoch: [4/15] Iters:[14000/20018] gen_loss 0.2549, rec_loss 0.0271, lpips_loss 0.1719, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.7862, d_loss 0.5001, logits_real -0.0193, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[14010/20018] gen_loss 0.2537, rec_loss 0.0272, lpips_loss 0.1722, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.7849, d_loss 0.5000, logits_real -0.0187, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[14020/20018] gen_loss 0.2526, rec_loss 0.0272, lpips_loss 0.1735, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.6533, d_loss 0.5000, logits_real -0.0187, logits_fake -0.0195,
Train Epoch: [4/15] Iters:[14030/20018] gen_loss 0.2532, rec_loss 0.0270, lpips_loss 0.1737, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.6492, d_loss 0.4999, logits_real -0.0188, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[14040/20018] gen_loss 0.2518, rec_loss 0.0266, lpips_loss 0.1735, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.6246, d_loss 0.4999, logits_real -0.0187, logits_fake -0.0199,
Train Epoch: [4/15] Iters:[14050/20018] gen_loss 0.2550, rec_loss 0.0272, lpips_loss 0.1741, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.7259, d_loss 0.4999, logits_real -0.0187, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[14060/20018] gen_loss 0.2587, rec_loss 0.0279, lpips_loss 0.1753, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.8186, d_loss 0.5000, logits_real -0.0189, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[14070/20018] gen_loss 0.2604, rec_loss 0.0279, lpips_loss 0.1742, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.9699, d_loss 0.5000, logits_real -0.0190, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[14080/20018] gen_loss 0.2631, rec_loss 0.0283, lpips_loss 0.1746, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.0383, d_loss 0.5001, logits_real -0.0190, logits_fake -0.0196,
Train Epoch: [4/15] Iters:[14090/20018] gen_loss 0.2662, rec_loss 0.0291, lpips_loss 0.1754, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 3.0929, d_loss 0.5001, logits_real -0.0193, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[14100/20018] gen_loss 0.2676, rec_loss 0.0290, lpips_loss 0.1766, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 3.0689, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0201,
Train Epoch: [4/15] Iters:[14110/20018] gen_loss 0.2657, rec_loss 0.0285, lpips_loss 0.1760, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.9549, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0205,
Train Epoch: [4/15] Iters:[14120/20018] gen_loss 0.2662, rec_loss 0.0283, lpips_loss 0.1756, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.9320, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0210,
Train Epoch: [4/15] Iters:[14130/20018] gen_loss 0.2652, rec_loss 0.0280, lpips_loss 0.1755, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 2.8867, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0214,
Train Epoch: [4/15] Iters:[14140/20018] gen_loss 0.2650, rec_loss 0.0276, lpips_loss 0.1741, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.9102, d_loss 0.5000, logits_real -0.0210, logits_fake -0.0218,
Train Epoch: [4/15] Iters:[14150/20018] gen_loss 0.2629, rec_loss 0.0275, lpips_loss 0.1727, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.8425, d_loss 0.5001, logits_real -0.0216, logits_fake -0.0221,
Train Epoch: [4/15] Iters:[14160/20018] gen_loss 0.2648, rec_loss 0.0279, lpips_loss 0.1731, g_loss 0.0218, disc_weight 0.5000, disc_adaptive_weight 2.9186, d_loss 0.5000, logits_real -0.0214, logits_fake -0.0221,
Train Epoch: [4/15] Iters:[14170/20018] gen_loss 0.2634, rec_loss 0.0283, lpips_loss 0.1738, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8718, d_loss 0.5001, logits_real -0.0214, logits_fake -0.0218,
Train Epoch: [4/15] Iters:[14180/20018] gen_loss 0.2640, rec_loss 0.0288, lpips_loss 0.1745, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.8857, d_loss 0.5001, logits_real -0.0210, logits_fake -0.0214,
Train Epoch: [4/15] Iters:[14190/20018] gen_loss 0.2630, rec_loss 0.0293, lpips_loss 0.1748, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8364, d_loss 0.5002, logits_real -0.0209, logits_fake -0.0211,
Train Epoch: [4/15] Iters:[14200/20018] gen_loss 0.2628, rec_loss 0.0294, lpips_loss 0.1748, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.8692, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0208,
Train Epoch: [4/15] Iters:[14210/20018] gen_loss 0.2623, rec_loss 0.0292, lpips_loss 0.1748, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.8214, d_loss 0.5001, logits_real -0.0207, logits_fake -0.0209,
Train Epoch: [4/15] Iters:[14220/20018] gen_loss 0.2628, rec_loss 0.0290, lpips_loss 0.1749, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.7944, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0213,
Train Epoch: [4/15] Iters:[14230/20018] gen_loss 0.2648, rec_loss 0.0288, lpips_loss 0.1749, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8466, d_loss 0.5000, logits_real -0.0211, logits_fake -0.0217,
Train Epoch: [4/15] Iters:[14240/20018] gen_loss 0.2665, rec_loss 0.0283, lpips_loss 0.1761, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 2.9041, d_loss 0.5001, logits_real -0.0211, logits_fake -0.0217,
Train Epoch: [4/15] Iters:[14250/20018] gen_loss 0.2675, rec_loss 0.0280, lpips_loss 0.1764, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.9710, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0213,
Train Epoch: [4/15] Iters:[14260/20018] gen_loss 0.2642, rec_loss 0.0280, lpips_loss 0.1752, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.9801, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0206,
Train Epoch: [4/15] Iters:[14270/20018] gen_loss 0.2627, rec_loss 0.0283, lpips_loss 0.1753, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.9778, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0197,
Train Epoch: [4/15] Iters:[14280/20018] gen_loss 0.2587, rec_loss 0.0287, lpips_loss 0.1743, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.9392, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0186,
Train Epoch: [4/15] Iters:[14290/20018] gen_loss 0.2539, rec_loss 0.0288, lpips_loss 0.1718, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.8931, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0181,
Train Epoch: [4/15] Iters:[14300/20018] gen_loss 0.2522, rec_loss 0.0286, lpips_loss 0.1717, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.8252, d_loss 0.5002, logits_real -0.0182, logits_fake -0.0180,
Train Epoch: [4/15] Iters:[14310/20018] gen_loss 0.2545, rec_loss 0.0287, lpips_loss 0.1723, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8641, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0182,
Train Epoch: [4/15] Iters:[14320/20018] gen_loss 0.2543, rec_loss 0.0286, lpips_loss 0.1726, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8618, d_loss 0.5001, logits_real -0.0180, logits_fake -0.0182,
Train Epoch: [4/15] Iters:[14330/20018] gen_loss 0.2552, rec_loss 0.0282, lpips_loss 0.1728, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8743, d_loss 0.5001, logits_real -0.0181, logits_fake -0.0187,
Train Epoch: [4/15] Iters:[14340/20018] gen_loss 0.2581, rec_loss 0.0282, lpips_loss 0.1747, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.9161, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [4/15] Iters:[14350/20018] gen_loss 0.2601, rec_loss 0.0286, lpips_loss 0.1752, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.9995, d_loss 0.5002, logits_real -0.0183, logits_fake -0.0185,
Train Epoch: [4/15] Iters:[14360/20018] gen_loss 0.2580, rec_loss 0.0282, lpips_loss 0.1752, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.9302, d_loss 0.5002, logits_real -0.0185, logits_fake -0.0184,
Train Epoch: [4/15] Iters:[14370/20018] gen_loss 0.2594, rec_loss 0.0281, lpips_loss 0.1746, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 3.0064, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0187,
Train Epoch: [4/15] Iters:[14380/20018] gen_loss 0.2615, rec_loss 0.0285, lpips_loss 0.1759, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 3.0117, d_loss 0.5003, logits_real -0.0192, logits_fake -0.0188,
Train Epoch: [4/15] Iters:[14390/20018] gen_loss 0.2600, rec_loss 0.0284, lpips_loss 0.1748, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.9445, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[14400/20018] gen_loss 0.2586, rec_loss 0.0283, lpips_loss 0.1748, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.8248, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0198,
Train Epoch: [4/15] Iters:[14410/20018] gen_loss 0.2599, rec_loss 0.0281, lpips_loss 0.1739, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8896, d_loss 0.5002, logits_real -0.0201, logits_fake -0.0201,
Train Epoch: [4/15] Iters:[14420/20018] gen_loss 0.2605, rec_loss 0.0281, lpips_loss 0.1744, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8949, d_loss 0.5001, logits_real -0.0197, logits_fake -0.0199,
Train Epoch: [4/15] Iters:[14430/20018] gen_loss 0.2597, rec_loss 0.0279, lpips_loss 0.1736, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9687, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0194,
Train Epoch: [4/15] Iters:[14440/20018] gen_loss 0.2580, rec_loss 0.0276, lpips_loss 0.1735, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 3.0027, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0185,
Train Epoch: [4/15] Iters:[14450/20018] gen_loss 0.2588, rec_loss 0.0275, lpips_loss 0.1744, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 3.0866, d_loss 0.5002, logits_real -0.0178, logits_fake -0.0178,
