dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 4096
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Transplant/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Transplant/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Transplant/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Transplant/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Transplant/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_4096_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_transplant_True
saver_name_pre: wasserstein_vq_transplant_True_ImageNet_model_4096_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
Downloading vgg_lpips model from https://heibox.uni-heidelberg.de/f/607503859c864bc1b30b/?dl=1 to /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/5] Iters:[10/20018] transplant_loss 3.3394, rec_loss 0.4752, p_loss 0.7429, quant_error1 0.5420, quant_error 0.8228, utilization 0.7390, perplexity 1880.7219,
Train Epoch: [4/5] Iters:[4930/20018] transplant_loss 0.9261, rec_loss 0.0272, p_loss 0.1860, quant_error1 0.2744, quant_error 0.2322, utilization 0.9994, perplexity 3054.2818,
Train Epoch: [4/5] Iters:[4940/20018] transplant_loss 0.9305, rec_loss 0.0273, p_loss 0.1868, quant_error1 0.2757, quant_error 0.2334, utilization 0.9995, perplexity 3054.6022,
Train Epoch: [4/5] Iters:[4950/20018] transplant_loss 0.9428, rec_loss 0.0277, p_loss 0.1885, quant_error1 0.2796, quant_error 0.2371, utilization 0.9994, perplexity 3068.1792,
Train Epoch: [4/5] Iters:[4960/20018] transplant_loss 0.9511, rec_loss 0.0280, p_loss 0.1891, quant_error1 0.2827, quant_error 0.2395, utilization 0.9994, perplexity 3076.1594,
Train Epoch: [4/5] Iters:[4970/20018] transplant_loss 0.9644, rec_loss 0.0286, p_loss 0.1899, quant_error1 0.2876, quant_error 0.2437, utilization 0.9994, perplexity 3089.2877,
Train Epoch: [4/5] Iters:[4980/20018] transplant_loss 0.9619, rec_loss 0.0282, p_loss 0.1904, quant_error1 0.2864, quant_error 0.2429, utilization 0.9994, perplexity 3061.5215,
Train Epoch: [4/5] Iters:[4990/20018] transplant_loss 0.9498, rec_loss 0.0275, p_loss 0.1891, quant_error1 0.2824, quant_error 0.2395, utilization 0.9993, perplexity 3075.4693,
Train Epoch: [4/5] Iters:[5000/20018] transplant_loss 0.9438, rec_loss 0.0270, p_loss 0.1877, quant_error1 0.2809, quant_error 0.2379, utilization 0.9994, perplexity 3078.6945,
Train Epoch: [4/5] Iters:[5010/20018] transplant_loss 0.9358, rec_loss 0.0266, p_loss 0.1870, quant_error1 0.2777, quant_error 0.2355, utilization 0.9994, perplexity 3065.3278,
Train Epoch: [4/5] Iters:[5020/20018] transplant_loss 0.9323, rec_loss 0.0263, p_loss 0.1867, quant_error1 0.2766, quant_error 0.2347, utilization 0.9994, perplexity 3069.5533,
Train Epoch: [4/5] Iters:[5030/20018] transplant_loss 0.9406, rec_loss 0.0268, p_loss 0.1863, quant_error1 0.2802, quant_error 0.2373, utilization 0.9994, perplexity 3079.7733,
Train Epoch: [4/5] Iters:[5040/20018] transplant_loss 0.9515, rec_loss 0.0271, p_loss 0.1883, quant_error1 0.2835, quant_error 0.2405, utilization 0.9994, perplexity 3069.7517,
Train Epoch: [4/5] Iters:[5050/20018] transplant_loss 0.9538, rec_loss 0.0277, p_loss 0.1894, quant_error1 0.2837, quant_error 0.2407, utilization 0.9994, perplexity 3057.1191,
Train Epoch: [4/5] Iters:[5060/20018] transplant_loss 0.9529, rec_loss 0.0278, p_loss 0.1892, quant_error1 0.2837, quant_error 0.2405, utilization 0.9994, perplexity 3070.0090,
Train Epoch: [4/5] Iters:[5070/20018] transplant_loss 0.9468, rec_loss 0.0277, p_loss 0.1887, quant_error1 0.2816, quant_error 0.2387, utilization 0.9994, perplexity 3059.3177,
Train Epoch: [4/5] Iters:[5080/20018] transplant_loss 0.9347, rec_loss 0.0270, p_loss 0.1881, quant_error1 0.2771, quant_error 0.2349, utilization 0.9994, perplexity 3056.1840,
Train Epoch: [4/5] Iters:[5090/20018] transplant_loss 0.9312, rec_loss 0.0272, p_loss 0.1873, quant_error1 0.2760, quant_error 0.2338, utilization 0.9995, perplexity 3061.1139,
Train Epoch: [4/5] Iters:[5100/20018] transplant_loss 0.9249, rec_loss 0.0265, p_loss 0.1863, quant_error1 0.2742, quant_error 0.2322, utilization 0.9995, perplexity 3067.3962,
Train Epoch: [4/5] Iters:[5110/20018] transplant_loss 0.9269, rec_loss 0.0264, p_loss 0.1863, quant_error1 0.2750, quant_error 0.2330, utilization 0.9995, perplexity 3069.7082,
Train Epoch: [4/5] Iters:[5120/20018] transplant_loss 0.9257, rec_loss 0.0264, p_loss 0.1869, quant_error1 0.2739, quant_error 0.2323, utilization 0.9995, perplexity 3089.4084,
Train Epoch: [4/5] Iters:[5130/20018] transplant_loss 0.9297, rec_loss 0.0264, p_loss 0.1869, quant_error1 0.2760, quant_error 0.2337, utilization 0.9994, perplexity 3081.6620,
Train Epoch: [4/5] Iters:[5140/20018] transplant_loss 0.9286, rec_loss 0.0264, p_loss 0.1871, quant_error1 0.2756, quant_error 0.2334, utilization 0.9995, perplexity 3084.3513,
Train Epoch: [4/5] Iters:[5150/20018] transplant_loss 0.9230, rec_loss 0.0260, p_loss 0.1861, quant_error1 0.2739, quant_error 0.2319, utilization 0.9994, perplexity 3076.3439,
Train Epoch: [4/5] Iters:[5160/20018] transplant_loss 0.9214, rec_loss 0.0262, p_loss 0.1851, quant_error1 0.2737, quant_error 0.2314, utilization 0.9994, perplexity 3076.6776,
Train Epoch: [4/5] Iters:[5170/20018] transplant_loss 0.9353, rec_loss 0.0268, p_loss 0.1863, quant_error1 0.2787, quant_error 0.2358, utilization 0.9994, perplexity 3067.2238,
Train Epoch: [4/5] Iters:[5180/20018] transplant_loss 0.9423, rec_loss 0.0271, p_loss 0.1869, quant_error1 0.2807, quant_error 0.2380, utilization 0.9994, perplexity 3058.6635,
Train Epoch: [4/5] Iters:[5190/20018] transplant_loss 0.9455, rec_loss 0.0270, p_loss 0.1867, quant_error1 0.2821, quant_error 0.2391, utilization 0.9994, perplexity 3038.9442,
Train Epoch: [4/5] Iters:[5200/20018] transplant_loss 0.9490, rec_loss 0.0272, p_loss 0.1880, quant_error1 0.2830, quant_error 0.2398, utilization 0.9993, perplexity 3056.6606,
Train Epoch: [4/5] Iters:[5210/20018] transplant_loss 0.9570, rec_loss 0.0272, p_loss 0.1890, quant_error1 0.2855, quant_error 0.2421, utilization 0.9993, perplexity 3058.9433,
Train Epoch: [4/5] Iters:[5220/20018] transplant_loss 0.9420, rec_loss 0.0265, p_loss 0.1874, quant_error1 0.2804, quant_error 0.2377, utilization 0.9993, perplexity 3028.6952,
Train Epoch: [4/5] Iters:[5230/20018] transplant_loss 0.9401, rec_loss 0.0265, p_loss 0.1878, quant_error1 0.2795, quant_error 0.2370, utilization 0.9994, perplexity 3065.2480,
Train Epoch: [4/5] Iters:[5240/20018] transplant_loss 0.9410, rec_loss 0.0266, p_loss 0.1882, quant_error1 0.2798, quant_error 0.2370, utilization 0.9994, perplexity 3092.5219,
Train Epoch: [4/5] Iters:[5250/20018] transplant_loss 0.9439, rec_loss 0.0270, p_loss 0.1872, quant_error1 0.2810, quant_error 0.2383, utilization 0.9995, perplexity 3072.5021,
Train Epoch: [4/5] Iters:[5260/20018] transplant_loss 0.9351, rec_loss 0.0268, p_loss 0.1864, quant_error1 0.2783, quant_error 0.2362, utilization 0.9994, perplexity 3037.8912,
Train Epoch: [4/5] Iters:[5270/20018] transplant_loss 0.9355, rec_loss 0.0267, p_loss 0.1868, quant_error1 0.2786, quant_error 0.2362, utilization 0.9994, perplexity 3066.7037,
Train Epoch: [4/5] Iters:[5280/20018] transplant_loss 0.9244, rec_loss 0.0263, p_loss 0.1856, quant_error1 0.2747, quant_error 0.2327, utilization 0.9994, perplexity 3057.4852,
Train Epoch: [4/5] Iters:[5290/20018] transplant_loss 0.9126, rec_loss 0.0258, p_loss 0.1845, quant_error1 0.2705, quant_error 0.2292, utilization 0.9994, perplexity 3042.5420,
Train Epoch: [4/5] Iters:[5300/20018] transplant_loss 0.9105, rec_loss 0.0258, p_loss 0.1847, quant_error1 0.2698, quant_error 0.2284, utilization 0.9994, perplexity 3047.2297,
Train Epoch: [4/5] Iters:[5310/20018] transplant_loss 0.9177, rec_loss 0.0263, p_loss 0.1860, quant_error1 0.2718, quant_error 0.2301, utilization 0.9995, perplexity 3079.5764,
Train Epoch: [4/5] Iters:[5320/20018] transplant_loss 0.9230, rec_loss 0.0266, p_loss 0.1862, quant_error1 0.2735, quant_error 0.2317, utilization 0.9995, perplexity 3070.0609,
Train Epoch: [4/5] Iters:[5330/20018] transplant_loss 0.9267, rec_loss 0.0266, p_loss 0.1863, quant_error1 0.2749, quant_error 0.2332, utilization 0.9994, perplexity 3065.6392,
Train Epoch: [4/5] Iters:[5340/20018] transplant_loss 0.9287, rec_loss 0.0268, p_loss 0.1870, quant_error1 0.2753, quant_error 0.2334, utilization 0.9994, perplexity 3061.9247,
Train Epoch: [4/5] Iters:[5350/20018] transplant_loss 0.9246, rec_loss 0.0263, p_loss 0.1860, quant_error1 0.2743, quant_error 0.2327, utilization 0.9994, perplexity 3078.0268,
Train Epoch: [4/5] Iters:[5360/20018] transplant_loss 0.9130, rec_loss 0.0258, p_loss 0.1845, quant_error1 0.2706, quant_error 0.2294, utilization 0.9994, perplexity 3066.7990,
Train Epoch: [4/5] Iters:[5370/20018] transplant_loss 0.9203, rec_loss 0.0260, p_loss 0.1851, quant_error1 0.2732, quant_error 0.2313, utilization 0.9994, perplexity 3077.3918,
Train Epoch: [4/5] Iters:[5380/20018] transplant_loss 0.9270, rec_loss 0.0265, p_loss 0.1863, quant_error1 0.2749, quant_error 0.2328, utilization 0.9995, perplexity 3077.1904,
Train Epoch: [4/5] Iters:[5390/20018] transplant_loss 0.9401, rec_loss 0.0269, p_loss 0.1866, quant_error1 0.2799, quant_error 0.2374, utilization 0.9995, perplexity 3076.0269,
Train Epoch: [4/5] Iters:[5400/20018] transplant_loss 0.9452, rec_loss 0.0274, p_loss 0.1881, quant_error1 0.2808, quant_error 0.2381, utilization 0.9994, perplexity 3057.7766,
Train Epoch: [4/5] Iters:[5410/20018] transplant_loss 0.9591, rec_loss 0.0278, p_loss 0.1898, quant_error1 0.2855, quant_error 0.2422, utilization 0.9995, perplexity 3064.2686,
Train Epoch: [4/5] Iters:[5420/20018] transplant_loss 0.9519, rec_loss 0.0276, p_loss 0.1897, quant_error1 0.2828, quant_error 0.2399, utilization 0.9994, perplexity 3054.6464,
Train Epoch: [4/5] Iters:[5430/20018] transplant_loss 0.9428, rec_loss 0.0268, p_loss 0.1885, quant_error1 0.2804, quant_error 0.2377, utilization 0.9994, perplexity 3063.3801,
Train Epoch: [4/5] Iters:[5440/20018] transplant_loss 0.9377, rec_loss 0.0270, p_loss 0.1881, quant_error1 0.2785, quant_error 0.2356, utilization 0.9994, perplexity 3071.2523,
Train Epoch: [4/5] Iters:[5450/20018] transplant_loss 0.9396, rec_loss 0.0269, p_loss 0.1866, quant_error1 0.2801, quant_error 0.2367, utilization 0.9995, perplexity 3069.9255,
Train Epoch: [4/5] Iters:[5460/20018] transplant_loss 0.9275, rec_loss 0.0264, p_loss 0.1853, quant_error1 0.2756, quant_error 0.2331, utilization 0.9995, perplexity 3059.4789,
Train Epoch: [4/5] Iters:[5470/20018] transplant_loss 0.9209, rec_loss 0.0261, p_loss 0.1840, quant_error1 0.2737, quant_error 0.2315, utilization 0.9995, perplexity 3076.8915,
Train Epoch: [4/5] Iters:[5480/20018] transplant_loss 0.9203, rec_loss 0.0263, p_loss 0.1850, quant_error1 0.2727, quant_error 0.2307, utilization 0.9994, perplexity 3077.9797,
Train Epoch: [4/5] Iters:[5490/20018] transplant_loss 0.9225, rec_loss 0.0262, p_loss 0.1856, quant_error1 0.2731, quant_error 0.2313, utilization 0.9995, perplexity 3083.4163,
Train Epoch: [4/5] Iters:[5500/20018] transplant_loss 0.9244, rec_loss 0.0264, p_loss 0.1872, quant_error1 0.2730, quant_error 0.2316, utilization 0.9994, perplexity 3094.2197,
Train Epoch: [4/5] Iters:[5510/20018] transplant_loss 0.9227, rec_loss 0.0266, p_loss 0.1874, quant_error1 0.2720, quant_error 0.2307, utilization 0.9994, perplexity 3090.1401,
Train Epoch: [4/5] Iters:[5520/20018] transplant_loss 0.9278, rec_loss 0.0270, p_loss 0.1877, quant_error1 0.2739, quant_error 0.2323, utilization 0.9994, perplexity 3090.3499,
Train Epoch: [4/5] Iters:[5530/20018] transplant_loss 0.9239, rec_loss 0.0268, p_loss 0.1858, quant_error1 0.2735, quant_error 0.2317, utilization 0.9994, perplexity 3072.1160,
Train Epoch: [4/5] Iters:[5540/20018] transplant_loss 0.9133, rec_loss 0.0262, p_loss 0.1845, quant_error1 0.2704, quant_error 0.2290, utilization 0.9994, perplexity 3066.5151,
Train Epoch: [4/5] Iters:[5550/20018] transplant_loss 0.9063, rec_loss 0.0259, p_loss 0.1838, quant_error1 0.2680, quant_error 0.2266, utilization 0.9995, perplexity 3070.0508,
Train Epoch: [4/5] Iters:[5560/20018] transplant_loss 0.9138, rec_loss 0.0260, p_loss 0.1838, quant_error1 0.2716, quant_error 0.2296, utilization 0.9995, perplexity 3083.3022,
Train Epoch: [4/5] Iters:[5570/20018] transplant_loss 0.9179, rec_loss 0.0264, p_loss 0.1853, quant_error1 0.2723, quant_error 0.2302, utilization 0.9995, perplexity 3067.2017,
Train Epoch: [4/5] Iters:[5580/20018] transplant_loss 0.9302, rec_loss 0.0271, p_loss 0.1867, quant_error1 0.2759, quant_error 0.2336, utilization 0.9995, perplexity 3076.6353,
Train Epoch: [4/5] Iters:[5590/20018] transplant_loss 0.9379, rec_loss 0.0275, p_loss 0.1875, quant_error1 0.2781, quant_error 0.2356, utilization 0.9995, perplexity 3077.2334,
Train Epoch: [4/5] Iters:[5600/20018] transplant_loss 0.9368, rec_loss 0.0272, p_loss 0.1867, quant_error1 0.2781, quant_error 0.2358, utilization 0.9994, perplexity 3068.4376,
Train Epoch: [4/5] Iters:[5610/20018] transplant_loss 0.9322, rec_loss 0.0269, p_loss 0.1866, quant_error1 0.2763, quant_error 0.2343, utilization 0.9995, perplexity 3074.8361,
Train Epoch: [4/5] Iters:[5620/20018] transplant_loss 0.9362, rec_loss 0.0267, p_loss 0.1859, quant_error1 0.2784, quant_error 0.2358, utilization 0.9994, perplexity 3087.2433,
Train Epoch: [4/5] Iters:[5630/20018] transplant_loss 0.9422, rec_loss 0.0269, p_loss 0.1868, quant_error1 0.2803, quant_error 0.2375, utilization 0.9995, perplexity 3086.4849,
Train Epoch: [4/5] Iters:[5640/20018] transplant_loss 0.9444, rec_loss 0.0270, p_loss 0.1874, quant_error1 0.2809, quant_error 0.2382, utilization 0.9994, perplexity 3068.4810,
Train Epoch: [4/5] Iters:[5650/20018] transplant_loss 0.9573, rec_loss 0.0279, p_loss 0.1884, quant_error1 0.2859, quant_error 0.2422, utilization 0.9994, perplexity 3072.4510,
Train Epoch: [4/5] Iters:[5660/20018] transplant_loss 0.9584, rec_loss 0.0281, p_loss 0.1891, quant_error1 0.2856, quant_error 0.2420, utilization 0.9993, perplexity 3055.4964,
Train Epoch: [4/5] Iters:[5670/20018] transplant_loss 0.9548, rec_loss 0.0281, p_loss 0.1889, quant_error1 0.2844, quant_error 0.2414, utilization 0.9993, perplexity 3035.6898,
Train Epoch: [4/5] Iters:[5680/20018] transplant_loss 0.9477, rec_loss 0.0274, p_loss 0.1875, quant_error1 0.2828, quant_error 0.2396, utilization 0.9993, perplexity 3031.0364,
Train Epoch: [4/5] Iters:[5690/20018] transplant_loss 0.9447, rec_loss 0.0275, p_loss 0.1862, quant_error1 0.2823, quant_error 0.2388, utilization 0.9993, perplexity 3037.1207,
Train Epoch: [4/5] Iters:[5700/20018] transplant_loss 0.9275, rec_loss 0.0266, p_loss 0.1850, quant_error1 0.2758, quant_error 0.2335, utilization 0.9994, perplexity 3028.0157,
Train Epoch: [4/5] Iters:[5710/20018] transplant_loss 0.9288, rec_loss 0.0264, p_loss 0.1850, quant_error1 0.2768, quant_error 0.2343, utilization 0.9994, perplexity 3045.1174,
Train Epoch: [4/5] Iters:[5720/20018] transplant_loss 0.9182, rec_loss 0.0259, p_loss 0.1838, quant_error1 0.2733, quant_error 0.2310, utilization 0.9994, perplexity 3040.8520,
Train Epoch: [4/5] Iters:[5730/20018] transplant_loss 0.9263, rec_loss 0.0263, p_loss 0.1842, quant_error1 0.2765, quant_error 0.2336, utilization 0.9993, perplexity 3044.6559,
Train Epoch: [4/5] Iters:[5740/20018] transplant_loss 0.9262, rec_loss 0.0261, p_loss 0.1851, quant_error1 0.2761, quant_error 0.2332, utilization 0.9993, perplexity 3058.3554,
Train Epoch: [4/5] Iters:[5750/20018] transplant_loss 0.9347, rec_loss 0.0264, p_loss 0.1860, quant_error1 0.2788, quant_error 0.2359, utilization 0.9993, perplexity 3066.6565,
Train Epoch: [4/5] Iters:[5760/20018] transplant_loss 0.9311, rec_loss 0.0268, p_loss 0.1856, quant_error1 0.2773, quant_error 0.2346, utilization 0.9993, perplexity 3045.4098,
Train Epoch: [4/5] Iters:[5770/20018] transplant_loss 0.9342, rec_loss 0.0271, p_loss 0.1858, quant_error1 0.2781, quant_error 0.2356, utilization 0.9994, perplexity 3070.5097,
Train Epoch: [4/5] Iters:[5780/20018] transplant_loss 0.9308, rec_loss 0.0270, p_loss 0.1867, quant_error1 0.2760, quant_error 0.2340, utilization 0.9995, perplexity 3093.5631,
Train Epoch: [4/5] Iters:[5790/20018] transplant_loss 0.9373, rec_loss 0.0274, p_loss 0.1874, quant_error1 0.2782, quant_error 0.2361, utilization 0.9995, perplexity 3078.0001,
Train Epoch: [4/5] Iters:[5800/20018] transplant_loss 0.9376, rec_loss 0.0270, p_loss 0.1870, quant_error1 0.2788, quant_error 0.2365, utilization 0.9994, perplexity 3063.5213,
Train Epoch: [4/5] Iters:[5810/20018] transplant_loss 0.9442, rec_loss 0.0270, p_loss 0.1874, quant_error1 0.2810, quant_error 0.2386, utilization 0.9994, perplexity 3089.9628,
Train Epoch: [4/5] Iters:[5820/20018] transplant_loss 0.9504, rec_loss 0.0274, p_loss 0.1885, quant_error1 0.2830, quant_error 0.2400, utilization 0.9995, perplexity 3083.4457,
Train Epoch: [4/5] Iters:[5830/20018] transplant_loss 0.9398, rec_loss 0.0273, p_loss 0.1871, quant_error1 0.2792, quant_error 0.2368, utilization 0.9994, perplexity 3045.5181,
Train Epoch: [4/5] Iters:[5840/20018] transplant_loss 0.9278, rec_loss 0.0266, p_loss 0.1857, quant_error1 0.2752, quant_error 0.2335, utilization 0.9994, perplexity 3046.1601,
Train Epoch: [4/5] Iters:[5850/20018] transplant_loss 0.9252, rec_loss 0.0270, p_loss 0.1859, quant_error1 0.2739, quant_error 0.2319, utilization 0.9993, perplexity 3070.5214,
Train Epoch: [4/5] Iters:[5860/20018] transplant_loss 0.9191, rec_loss 0.0266, p_loss 0.1850, quant_error1 0.2724, quant_error 0.2305, utilization 0.9994, perplexity 3047.9484,
Train Epoch: [4/5] Iters:[5870/20018] transplant_loss 0.9107, rec_loss 0.0261, p_loss 0.1833, quant_error1 0.2700, quant_error 0.2286, utilization 0.9994, perplexity 3030.8986,
Train Epoch: [4/5] Iters:[5880/20018] transplant_loss 0.9203, rec_loss 0.0262, p_loss 0.1843, quant_error1 0.2734, quant_error 0.2312, utilization 0.9994, perplexity 3060.5928,
Train Epoch: [4/5] Iters:[5890/20018] transplant_loss 0.9293, rec_loss 0.0265, p_loss 0.1852, quant_error1 0.2765, quant_error 0.2339, utilization 0.9994, perplexity 3069.2745,
Train Epoch: [4/5] Iters:[5900/20018] transplant_loss 0.9383, rec_loss 0.0268, p_loss 0.1860, quant_error1 0.2797, quant_error 0.2370, utilization 0.9995, perplexity 3056.3766,
Train Epoch: [4/5] Iters:[5910/20018] transplant_loss 0.9432, rec_loss 0.0271, p_loss 0.1867, quant_error1 0.2810, quant_error 0.2381, utilization 0.9995, perplexity 3044.6861,
Train Epoch: [4/5] Iters:[5920/20018] transplant_loss 0.9493, rec_loss 0.0272, p_loss 0.1877, quant_error1 0.2830, quant_error 0.2399, utilization 0.9994, perplexity 3058.2494,
Train Epoch: [4/5] Iters:[5930/20018] transplant_loss 0.9429, rec_loss 0.0274, p_loss 0.1872, quant_error1 0.2808, quant_error 0.2381, utilization 0.9994, perplexity 3039.8152,
Train Epoch: [4/5] Iters:[5940/20018] transplant_loss 0.9529, rec_loss 0.0276, p_loss 0.1881, quant_error1 0.2842, quant_error 0.2410, utilization 0.9994, perplexity 3058.9295,
Train Epoch: [4/5] Iters:[5950/20018] transplant_loss 0.9383, rec_loss 0.0270, p_loss 0.1871, quant_error1 0.2785, quant_error 0.2360, utilization 0.9994, perplexity 3044.0627,
Train Epoch: [4/5] Iters:[5960/20018] transplant_loss 0.9418, rec_loss 0.0273, p_loss 0.1873, quant_error1 0.2796, quant_error 0.2369, utilization 0.9994, perplexity 3064.3377,
Train Epoch: [4/5] Iters:[5970/20018] transplant_loss 0.9413, rec_loss 0.0273, p_loss 0.1872, quant_error1 0.2797, quant_error 0.2365, utilization 0.9994, perplexity 3072.9128,
Train Epoch: [4/5] Iters:[5980/20018] transplant_loss 0.9476, rec_loss 0.0272, p_loss 0.1878, quant_error1 0.2818, quant_error 0.2389, utilization 0.9994, perplexity 3084.8862,
Train Epoch: [4/5] Iters:[5990/20018] transplant_loss 0.9329, rec_loss 0.0269, p_loss 0.1864, quant_error1 0.2767, quant_error 0.2344, utilization 0.9994, perplexity 3054.2628,
Train Epoch: [4/5] Iters:[6000/20018] transplant_loss 0.9475, rec_loss 0.0276, p_loss 0.1877, quant_error1 0.2821, quant_error 0.2391, utilization 0.9994, perplexity 3070.5570,
Train Epoch: [4/5] Iters:[6010/20018] transplant_loss 0.9418, rec_loss 0.0272, p_loss 0.1874, quant_error1 0.2805, quant_error 0.2376, utilization 0.9994, perplexity 3052.2831,
Train Epoch: [4/5] Iters:[6020/20018] transplant_loss 0.9450, rec_loss 0.0275, p_loss 0.1890, quant_error1 0.2808, quant_error 0.2382, utilization 0.9994, perplexity 3044.8274,
Train Epoch: [4/5] Iters:[6030/20018] transplant_loss 0.9437, rec_loss 0.0275, p_loss 0.1887, quant_error1 0.2804, quant_error 0.2376, utilization 0.9994, perplexity 3048.1570,
Train Epoch: [4/5] Iters:[6040/20018] transplant_loss 0.9452, rec_loss 0.0273, p_loss 0.1890, quant_error1 0.2810, quant_error 0.2381, utilization 0.9994, perplexity 3062.2682,
Train Epoch: [4/5] Iters:[6050/20018] transplant_loss 0.9397, rec_loss 0.0267, p_loss 0.1886, quant_error1 0.2792, quant_error 0.2365, utilization 0.9994, perplexity 3067.1413,
Train Epoch: [4/5] Iters:[6060/20018] transplant_loss 0.9431, rec_loss 0.0269, p_loss 0.1892, quant_error1 0.2802, quant_error 0.2375, utilization 0.9994, perplexity 3074.4355,
Train Epoch: [4/5] Iters:[6070/20018] transplant_loss 0.9390, rec_loss 0.0268, p_loss 0.1880, quant_error1 0.2793, quant_error 0.2365, utilization 0.9995, perplexity 3069.1334,
Train Epoch: [4/5] Iters:[6080/20018] transplant_loss 0.9373, rec_loss 0.0266, p_loss 0.1888, quant_error1 0.2784, quant_error 0.2359, utilization 0.9995, perplexity 3064.9728,
Train Epoch: [4/5] Iters:[6090/20018] transplant_loss 0.9271, rec_loss 0.0265, p_loss 0.1874, quant_error1 0.2748, quant_error 0.2329, utilization 0.9995, perplexity 3051.1308,
Train Epoch: [4/5] Iters:[6100/20018] transplant_loss 0.9233, rec_loss 0.0266, p_loss 0.1869, quant_error1 0.2737, quant_error 0.2318, utilization 0.9995, perplexity 3052.6809,
Train Epoch: [4/5] Iters:[6110/20018] transplant_loss 0.9223, rec_loss 0.0266, p_loss 0.1860, quant_error1 0.2736, quant_error 0.2316, utilization 0.9994, perplexity 3070.6788,
Train Epoch: [4/5] Iters:[6120/20018] transplant_loss 0.9186, rec_loss 0.0264, p_loss 0.1856, quant_error1 0.2720, quant_error 0.2303, utilization 0.9994, perplexity 3068.5842,
Train Epoch: [4/5] Iters:[6130/20018] transplant_loss 0.9120, rec_loss 0.0259, p_loss 0.1833, quant_error1 0.2711, quant_error 0.2290, utilization 0.9993, perplexity 3054.4746,
Train Epoch: [4/5] Iters:[6140/20018] transplant_loss 0.9167, rec_loss 0.0261, p_loss 0.1831, quant_error1 0.2734, quant_error 0.2307, utilization 0.9993, perplexity 3064.6154,
Train Epoch: [4/5] Iters:[6150/20018] transplant_loss 0.9113, rec_loss 0.0261, p_loss 0.1825, quant_error1 0.2711, quant_error 0.2289, utilization 0.9993, perplexity 3056.3095,
Train Epoch: [4/5] Iters:[6160/20018] transplant_loss 0.9002, rec_loss 0.0258, p_loss 0.1814, quant_error1 0.2672, quant_error 0.2258, utilization 0.9993, perplexity 3033.2063,
Train Epoch: [4/5] Iters:[6170/20018] transplant_loss 0.9068, rec_loss 0.0258, p_loss 0.1816, quant_error1 0.2699, quant_error 0.2278, utilization 0.9993, perplexity 3056.6358,
Train Epoch: [4/5] Iters:[6180/20018] transplant_loss 0.9122, rec_loss 0.0261, p_loss 0.1825, quant_error1 0.2712, quant_error 0.2293, utilization 0.9994, perplexity 3064.3147,
