dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 50
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Refinement/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Refinement/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Refinement/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Refinement/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Refinement/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4-50.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_16384_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/50] Iters:[10/1093] gen_loss 1.6109, rec_loss 0.0336, lpips_loss 0.3296, g_loss 0.0939, disc_weight 0.4000, disc_adaptive_weight 48.4568, d_loss 2.4150, logits_real -0.2955, logits_fake -0.0807,
Train Epoch: [22/50] Iters:[530/1093] gen_loss 0.5106, rec_loss 0.0120, lpips_loss 0.1408, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 8.5608, d_loss 0.4005, logits_real -0.0431, logits_fake -0.0418,
Train Epoch: [22/50] Iters:[540/1093] gen_loss 0.5065, rec_loss 0.0122, lpips_loss 0.1412, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 8.4095, d_loss 0.4005, logits_real -0.0434, logits_fake -0.0420,
Train Epoch: [22/50] Iters:[550/1093] gen_loss 0.4942, rec_loss 0.0122, lpips_loss 0.1410, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 8.1510, d_loss 0.4005, logits_real -0.0433, logits_fake -0.0419,
Train Epoch: [22/50] Iters:[560/1093] gen_loss 0.4992, rec_loss 0.0122, lpips_loss 0.1412, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 8.3111, d_loss 0.4005, logits_real -0.0431, logits_fake -0.0417,
Train Epoch: [22/50] Iters:[570/1093] gen_loss 0.4858, rec_loss 0.0122, lpips_loss 0.1409, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 8.0772, d_loss 0.4005, logits_real -0.0428, logits_fake -0.0414,
Train Epoch: [22/50] Iters:[580/1093] gen_loss 0.5139, rec_loss 0.0122, lpips_loss 0.1412, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 8.7791, d_loss 0.4005, logits_real -0.0426, logits_fake -0.0410,
Train Epoch: [22/50] Iters:[590/1093] gen_loss 0.5387, rec_loss 0.0122, lpips_loss 0.1411, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.4518, d_loss 0.4005, logits_real -0.0424, logits_fake -0.0408,
Train Epoch: [22/50] Iters:[600/1093] gen_loss 0.5435, rec_loss 0.0123, lpips_loss 0.1414, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.5619, d_loss 0.4006, logits_real -0.0424, logits_fake -0.0407,
Train Epoch: [22/50] Iters:[610/1093] gen_loss 0.5465, rec_loss 0.0123, lpips_loss 0.1412, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.6185, d_loss 0.4006, logits_real -0.0425, logits_fake -0.0408,
Train Epoch: [22/50] Iters:[620/1093] gen_loss 0.5441, rec_loss 0.0123, lpips_loss 0.1419, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.5014, d_loss 0.4006, logits_real -0.0427, logits_fake -0.0409,
Train Epoch: [22/50] Iters:[630/1093] gen_loss 0.5230, rec_loss 0.0124, lpips_loss 0.1420, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 8.9921, d_loss 0.4006, logits_real -0.0427, logits_fake -0.0410,
Train Epoch: [22/50] Iters:[640/1093] gen_loss 0.4787, rec_loss 0.0124, lpips_loss 0.1419, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 7.9079, d_loss 0.4006, logits_real -0.0426, logits_fake -0.0411,
Train Epoch: [22/50] Iters:[650/1093] gen_loss 0.4805, rec_loss 0.0123, lpips_loss 0.1414, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 7.9700, d_loss 0.4005, logits_real -0.0425, logits_fake -0.0410,
Train Epoch: [22/50] Iters:[660/1093] gen_loss 0.4710, rec_loss 0.0123, lpips_loss 0.1418, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 7.7531, d_loss 0.4005, logits_real -0.0423, logits_fake -0.0409,
Train Epoch: [22/50] Iters:[670/1093] gen_loss 0.4699, rec_loss 0.0124, lpips_loss 0.1416, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 7.7846, d_loss 0.4005, logits_real -0.0421, logits_fake -0.0407,
Train Epoch: [22/50] Iters:[680/1093] gen_loss 0.4586, rec_loss 0.0122, lpips_loss 0.1409, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 7.5776, d_loss 0.4005, logits_real -0.0417, logits_fake -0.0403,
Train Epoch: [22/50] Iters:[690/1093] gen_loss 0.4567, rec_loss 0.0120, lpips_loss 0.1407, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 7.5809, d_loss 0.4005, logits_real -0.0415, logits_fake -0.0400,
Train Epoch: [22/50] Iters:[700/1093] gen_loss 0.4462, rec_loss 0.0121, lpips_loss 0.1414, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 7.3415, d_loss 0.4005, logits_real -0.0412, logits_fake -0.0398,
Train Epoch: [22/50] Iters:[710/1093] gen_loss 0.4640, rec_loss 0.0122, lpips_loss 0.1410, g_loss 0.0394, disc_weight 0.4000, disc_adaptive_weight 7.8905, d_loss 0.4005, logits_real -0.0409, logits_fake -0.0393,
Train Epoch: [22/50] Iters:[720/1093] gen_loss 0.4477, rec_loss 0.0120, lpips_loss 0.1408, g_loss 0.0390, disc_weight 0.4000, disc_adaptive_weight 7.5497, d_loss 0.4005, logits_real -0.0405, logits_fake -0.0390,
Train Epoch: [22/50] Iters:[730/1093] gen_loss 0.4844, rec_loss 0.0121, lpips_loss 0.1412, g_loss 0.0389, disc_weight 0.4000, disc_adaptive_weight 8.4994, d_loss 0.4005, logits_real -0.0404, logits_fake -0.0389,
Train Epoch: [22/50] Iters:[740/1093] gen_loss 0.5247, rec_loss 0.0122, lpips_loss 0.1415, g_loss 0.0388, disc_weight 0.4000, disc_adaptive_weight 9.5451, d_loss 0.4005, logits_real -0.0403, logits_fake -0.0389,
Train Epoch: [22/50] Iters:[750/1093] gen_loss 0.5402, rec_loss 0.0121, lpips_loss 0.1412, g_loss 0.0386, disc_weight 0.4000, disc_adaptive_weight 10.0062, d_loss 0.4005, logits_real -0.0402, logits_fake -0.0388,
Train Epoch: [22/50] Iters:[760/1093] gen_loss 0.5324, rec_loss 0.0123, lpips_loss 0.1417, g_loss 0.0385, disc_weight 0.4000, disc_adaptive_weight 9.8073, d_loss 0.4005, logits_real -0.0400, logits_fake -0.0387,
Train Epoch: [22/50] Iters:[770/1093] gen_loss 0.5602, rec_loss 0.0124, lpips_loss 0.1421, g_loss 0.0386, disc_weight 0.4000, disc_adaptive_weight 10.4940, d_loss 0.4005, logits_real -0.0400, logits_fake -0.0386,
Train Epoch: [22/50] Iters:[780/1093] gen_loss 0.5136, rec_loss 0.0124, lpips_loss 0.1420, g_loss 0.0385, disc_weight 0.4000, disc_adaptive_weight 9.3256, d_loss 0.4005, logits_real -0.0400, logits_fake -0.0385,
Train Epoch: [22/50] Iters:[790/1093] gen_loss 0.4672, rec_loss 0.0124, lpips_loss 0.1422, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.1414, d_loss 0.4005, logits_real -0.0398, logits_fake -0.0383,
Train Epoch: [22/50] Iters:[800/1093] gen_loss 0.4759, rec_loss 0.0123, lpips_loss 0.1417, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.3883, d_loss 0.4005, logits_real -0.0398, logits_fake -0.0382,
Train Epoch: [22/50] Iters:[810/1093] gen_loss 0.4913, rec_loss 0.0123, lpips_loss 0.1418, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.7761, d_loss 0.4006, logits_real -0.0399, logits_fake -0.0382,
Train Epoch: [22/50] Iters:[820/1093] gen_loss 0.5146, rec_loss 0.0124, lpips_loss 0.1421, g_loss 0.0383, disc_weight 0.4000, disc_adaptive_weight 9.4033, d_loss 0.4005, logits_real -0.0399, logits_fake -0.0383,
Train Epoch: [22/50] Iters:[830/1093] gen_loss 0.5645, rec_loss 0.0124, lpips_loss 0.1425, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 10.6571, d_loss 0.4005, logits_real -0.0400, logits_fake -0.0384,
Train Epoch: [22/50] Iters:[840/1093] gen_loss 0.6005, rec_loss 0.0123, lpips_loss 0.1420, g_loss 0.0386, disc_weight 0.4000, disc_adaptive_weight 11.5596, d_loss 0.4005, logits_real -0.0402, logits_fake -0.0386,
Train Epoch: [22/50] Iters:[850/1093] gen_loss 0.5939, rec_loss 0.0124, lpips_loss 0.1422, g_loss 0.0389, disc_weight 0.4000, disc_adaptive_weight 11.2970, d_loss 0.4005, logits_real -0.0405, logits_fake -0.0389,
Train Epoch: [22/50] Iters:[860/1093] gen_loss 0.6226, rec_loss 0.0123, lpips_loss 0.1421, g_loss 0.0392, disc_weight 0.4000, disc_adaptive_weight 11.9422, d_loss 0.4005, logits_real -0.0408, logits_fake -0.0392,
Train Epoch: [22/50] Iters:[870/1093] gen_loss 0.6029, rec_loss 0.0123, lpips_loss 0.1427, g_loss 0.0395, disc_weight 0.4000, disc_adaptive_weight 11.3466, d_loss 0.4006, logits_real -0.0411, logits_fake -0.0394,
Train Epoch: [22/50] Iters:[880/1093] gen_loss 0.5991, rec_loss 0.0124, lpips_loss 0.1428, g_loss 0.0394, disc_weight 0.4000, disc_adaptive_weight 11.2778, d_loss 0.4005, logits_real -0.0409, logits_fake -0.0393,
Train Epoch: [22/50] Iters:[890/1093] gen_loss 0.5837, rec_loss 0.0127, lpips_loss 0.1433, g_loss 0.0391, disc_weight 0.4000, disc_adaptive_weight 10.9469, d_loss 0.4005, logits_real -0.0406, logits_fake -0.0389,
Train Epoch: [22/50] Iters:[900/1093] gen_loss 0.5804, rec_loss 0.0126, lpips_loss 0.1436, g_loss 0.0385, disc_weight 0.4000, disc_adaptive_weight 11.0023, d_loss 0.4005, logits_real -0.0400, logits_fake -0.0385,
Train Epoch: [22/50] Iters:[910/1093] gen_loss 0.5335, rec_loss 0.0126, lpips_loss 0.1437, g_loss 0.0380, disc_weight 0.4000, disc_adaptive_weight 9.9250, d_loss 0.4005, logits_real -0.0396, logits_fake -0.0381,
Train Epoch: [22/50] Iters:[920/1093] gen_loss 0.5186, rec_loss 0.0125, lpips_loss 0.1433, g_loss 0.0378, disc_weight 0.4000, disc_adaptive_weight 9.6001, d_loss 0.4005, logits_real -0.0392, logits_fake -0.0379,
Train Epoch: [22/50] Iters:[930/1093] gen_loss 0.4784, rec_loss 0.0124, lpips_loss 0.1429, g_loss 0.0379, disc_weight 0.4000, disc_adaptive_weight 8.5498, d_loss 0.4005, logits_real -0.0393, logits_fake -0.0379,
Train Epoch: [22/50] Iters:[940/1093] gen_loss 0.4738, rec_loss 0.0124, lpips_loss 0.1436, g_loss 0.0380, disc_weight 0.4000, disc_adaptive_weight 8.3701, d_loss 0.4005, logits_real -0.0395, logits_fake -0.0381,
Train Epoch: [22/50] Iters:[950/1093] gen_loss 0.4651, rec_loss 0.0125, lpips_loss 0.1438, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.0356, d_loss 0.4005, logits_real -0.0399, logits_fake -0.0385,
Train Epoch: [22/50] Iters:[960/1093] gen_loss 0.4710, rec_loss 0.0126, lpips_loss 0.1434, g_loss 0.0386, disc_weight 0.4000, disc_adaptive_weight 8.1536, d_loss 0.4005, logits_real -0.0401, logits_fake -0.0386,
Train Epoch: [22/50] Iters:[970/1093] gen_loss 0.4830, rec_loss 0.0127, lpips_loss 0.1433, g_loss 0.0385, disc_weight 0.4000, disc_adaptive_weight 8.4991, d_loss 0.4005, logits_real -0.0401, logits_fake -0.0385,
Train Epoch: [22/50] Iters:[980/1093] gen_loss 0.5012, rec_loss 0.0128, lpips_loss 0.1435, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.9816, d_loss 0.4005, logits_real -0.0402, logits_fake -0.0386,
Train Epoch: [22/50] Iters:[990/1093] gen_loss 0.4967, rec_loss 0.0126, lpips_loss 0.1427, g_loss 0.0384, disc_weight 0.4000, disc_adaptive_weight 8.8903, d_loss 0.4005, logits_real -0.0402, logits_fake -0.0387,
Train Epoch: [22/50] Iters:[1000/1093] gen_loss 0.4962, rec_loss 0.0125, lpips_loss 0.1424, g_loss 0.0385, disc_weight 0.4000, disc_adaptive_weight 8.8669, d_loss 0.4006, logits_real -0.0403, logits_fake -0.0386,
Train Epoch: [22/50] Iters:[1010/1093] gen_loss 0.5031, rec_loss 0.0124, lpips_loss 0.1423, g_loss 0.0387, disc_weight 0.4000, disc_adaptive_weight 9.0061, d_loss 0.4005, logits_real -0.0405, logits_fake -0.0389,
Train Epoch: [22/50] Iters:[1020/1093] gen_loss 0.5247, rec_loss 0.0124, lpips_loss 0.1423, g_loss 0.0390, disc_weight 0.4000, disc_adaptive_weight 9.4745, d_loss 0.4005, logits_real -0.0406, logits_fake -0.0391,
Train Epoch: [22/50] Iters:[1030/1093] gen_loss 0.5501, rec_loss 0.0121, lpips_loss 0.1411, g_loss 0.0395, disc_weight 0.4000, disc_adaptive_weight 10.0217, d_loss 0.4005, logits_real -0.0408, logits_fake -0.0394,
Train Epoch: [22/50] Iters:[1040/1093] gen_loss 0.5635, rec_loss 0.0122, lpips_loss 0.1416, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 10.2847, d_loss 0.4005, logits_real -0.0410, logits_fake -0.0398,
Train Epoch: [22/50] Iters:[1050/1093] gen_loss 0.5736, rec_loss 0.0121, lpips_loss 0.1411, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 10.4870, d_loss 0.4005, logits_real -0.0413, logits_fake -0.0400,
Train Epoch: [22/50] Iters:[1060/1093] gen_loss 0.5771, rec_loss 0.0123, lpips_loss 0.1416, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 10.5266, d_loss 0.4005, logits_real -0.0414, logits_fake -0.0400,
Train Epoch: [22/50] Iters:[1070/1093] gen_loss 0.5460, rec_loss 0.0120, lpips_loss 0.1412, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 9.7302, d_loss 0.4005, logits_real -0.0419, logits_fake -0.0404,
Train Epoch: [22/50] Iters:[1080/1093] gen_loss 0.5173, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 8.9980, d_loss 0.4006, logits_real -0.0420, logits_fake -0.0404,
Train Epoch: [22/50] Iters:[1090/1093] gen_loss 0.5533, rec_loss 0.0119, lpips_loss 0.1419, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 9.9242, d_loss 0.4006, logits_real -0.0420, logits_fake -0.0402,
epoch:23, cur_lr:0.000010
Train Epoch: [23/50] Iters:[10/1093] gen_loss 0.5808, rec_loss 0.0119, lpips_loss 0.1408, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 10.7385, d_loss 0.4006, logits_real -0.0420, logits_fake -0.0400,
Train Epoch: [23/50] Iters:[20/1093] gen_loss 0.5670, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 10.3626, d_loss 0.4005, logits_real -0.0414, logits_fake -0.0398,
Train Epoch: [23/50] Iters:[30/1093] gen_loss 0.5369, rec_loss 0.0124, lpips_loss 0.1429, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 9.6001, d_loss 0.4005, logits_real -0.0414, logits_fake -0.0398,
Train Epoch: [23/50] Iters:[40/1093] gen_loss 0.5241, rec_loss 0.0124, lpips_loss 0.1427, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 9.2826, d_loss 0.4005, logits_real -0.0414, logits_fake -0.0399,
Train Epoch: [23/50] Iters:[50/1093] gen_loss 0.5222, rec_loss 0.0123, lpips_loss 0.1424, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 9.2053, d_loss 0.4005, logits_real -0.0416, logits_fake -0.0401,
Train Epoch: [23/50] Iters:[60/1093] gen_loss 0.4978, rec_loss 0.0124, lpips_loss 0.1425, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 8.5413, d_loss 0.4005, logits_real -0.0417, logits_fake -0.0404,
Train Epoch: [23/50] Iters:[70/1093] gen_loss 0.4791, rec_loss 0.0121, lpips_loss 0.1417, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 8.0240, d_loss 0.4004, logits_real -0.0420, logits_fake -0.0408,
Train Epoch: [23/50] Iters:[80/1093] gen_loss 0.4711, rec_loss 0.0120, lpips_loss 0.1412, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 7.7895, d_loss 0.4004, logits_real -0.0422, logits_fake -0.0410,
Train Epoch: [23/50] Iters:[90/1093] gen_loss 0.4627, rec_loss 0.0118, lpips_loss 0.1407, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 7.5467, d_loss 0.4005, logits_real -0.0426, logits_fake -0.0413,
Train Epoch: [23/50] Iters:[100/1093] gen_loss 0.4504, rec_loss 0.0118, lpips_loss 0.1407, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 7.2330, d_loss 0.4005, logits_real -0.0427, logits_fake -0.0412,
Train Epoch: [23/50] Iters:[110/1093] gen_loss 0.4549, rec_loss 0.0116, lpips_loss 0.1403, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 7.3610, d_loss 0.4005, logits_real -0.0426, logits_fake -0.0411,
Train Epoch: [23/50] Iters:[120/1093] gen_loss 0.4687, rec_loss 0.0117, lpips_loss 0.1403, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 7.7481, d_loss 0.4006, logits_real -0.0425, logits_fake -0.0408,
Train Epoch: [23/50] Iters:[130/1093] gen_loss 0.4948, rec_loss 0.0118, lpips_loss 0.1406, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 8.4321, d_loss 0.4006, logits_real -0.0424, logits_fake -0.0406,
Train Epoch: [23/50] Iters:[140/1093] gen_loss 0.5045, rec_loss 0.0121, lpips_loss 0.1414, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 8.7169, d_loss 0.4005, logits_real -0.0418, logits_fake -0.0402,
Train Epoch: [23/50] Iters:[150/1093] gen_loss 0.5172, rec_loss 0.0120, lpips_loss 0.1413, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 9.0803, d_loss 0.4005, logits_real -0.0417, logits_fake -0.0400,
Train Epoch: [23/50] Iters:[160/1093] gen_loss 0.5200, rec_loss 0.0121, lpips_loss 0.1421, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 9.1818, d_loss 0.4005, logits_real -0.0415, logits_fake -0.0399,
Train Epoch: [23/50] Iters:[170/1093] gen_loss 0.5129, rec_loss 0.0122, lpips_loss 0.1421, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 8.9984, d_loss 0.4005, logits_real -0.0415, logits_fake -0.0400,
Train Epoch: [23/50] Iters:[180/1093] gen_loss 0.4874, rec_loss 0.0121, lpips_loss 0.1419, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 8.3252, d_loss 0.4005, logits_real -0.0416, logits_fake -0.0401,
Train Epoch: [23/50] Iters:[190/1093] gen_loss 0.4945, rec_loss 0.0120, lpips_loss 0.1416, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 8.4227, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0405,
Train Epoch: [23/50] Iters:[200/1093] gen_loss 0.5111, rec_loss 0.0121, lpips_loss 0.1418, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 8.7370, d_loss 0.4005, logits_real -0.0424, logits_fake -0.0408,
Train Epoch: [23/50] Iters:[210/1093] gen_loss 0.5345, rec_loss 0.0121, lpips_loss 0.1417, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 9.2839, d_loss 0.4005, logits_real -0.0425, logits_fake -0.0409,
Train Epoch: [23/50] Iters:[220/1093] gen_loss 0.5405, rec_loss 0.0123, lpips_loss 0.1416, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.4157, d_loss 0.4005, logits_real -0.0425, logits_fake -0.0409,
Train Epoch: [23/50] Iters:[230/1093] gen_loss 0.5602, rec_loss 0.0122, lpips_loss 0.1414, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.9106, d_loss 0.4005, logits_real -0.0425, logits_fake -0.0410,
Train Epoch: [23/50] Iters:[240/1093] gen_loss 0.5622, rec_loss 0.0123, lpips_loss 0.1420, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.9355, d_loss 0.4005, logits_real -0.0425, logits_fake -0.0410,
Train Epoch: [23/50] Iters:[250/1093] gen_loss 0.5503, rec_loss 0.0124, lpips_loss 0.1419, g_loss 0.0413, disc_weight 0.4000, disc_adaptive_weight 9.6167, d_loss 0.4005, logits_real -0.0426, logits_fake -0.0412,
Train Epoch: [23/50] Iters:[260/1093] gen_loss 0.5230, rec_loss 0.0124, lpips_loss 0.1417, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 8.8808, d_loss 0.4005, logits_real -0.0429, logits_fake -0.0415,
Train Epoch: [23/50] Iters:[270/1093] gen_loss 0.5133, rec_loss 0.0123, lpips_loss 0.1419, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 8.5857, d_loss 0.4005, logits_real -0.0433, logits_fake -0.0419,
Train Epoch: [23/50] Iters:[280/1093] gen_loss 0.5139, rec_loss 0.0123, lpips_loss 0.1416, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 8.5467, d_loss 0.4005, logits_real -0.0435, logits_fake -0.0421,
Train Epoch: [23/50] Iters:[290/1093] gen_loss 0.5036, rec_loss 0.0122, lpips_loss 0.1412, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 8.3091, d_loss 0.4005, logits_real -0.0436, logits_fake -0.0422,
Train Epoch: [23/50] Iters:[300/1093] gen_loss 0.4842, rec_loss 0.0120, lpips_loss 0.1408, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 7.9016, d_loss 0.4005, logits_real -0.0434, logits_fake -0.0419,
Train Epoch: [23/50] Iters:[310/1093] gen_loss 0.4982, rec_loss 0.0119, lpips_loss 0.1409, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 8.2933, d_loss 0.4005, logits_real -0.0431, logits_fake -0.0416,
Train Epoch: [23/50] Iters:[320/1093] gen_loss 0.5115, rec_loss 0.0118, lpips_loss 0.1408, g_loss 0.0413, disc_weight 0.4000, disc_adaptive_weight 8.6801, d_loss 0.4005, logits_real -0.0427, logits_fake -0.0413,
Train Epoch: [23/50] Iters:[330/1093] gen_loss 0.5125, rec_loss 0.0120, lpips_loss 0.1414, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 8.7896, d_loss 0.4005, logits_real -0.0423, logits_fake -0.0408,
Train Epoch: [23/50] Iters:[340/1093] gen_loss 0.5124, rec_loss 0.0120, lpips_loss 0.1416, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 8.8397, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0405,
Train Epoch: [23/50] Iters:[350/1093] gen_loss 0.5242, rec_loss 0.0122, lpips_loss 0.1423, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 9.1002, d_loss 0.4005, logits_real -0.0419, logits_fake -0.0406,
Train Epoch: [23/50] Iters:[360/1093] gen_loss 0.5421, rec_loss 0.0124, lpips_loss 0.1428, g_loss 0.0407, disc_weight 0.4000, disc_adaptive_weight 9.5084, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0406,
Train Epoch: [23/50] Iters:[370/1093] gen_loss 0.5489, rec_loss 0.0125, lpips_loss 0.1427, g_loss 0.0407, disc_weight 0.4000, disc_adaptive_weight 9.6700, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0406,
Train Epoch: [23/50] Iters:[380/1093] gen_loss 0.5509, rec_loss 0.0126, lpips_loss 0.1434, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.6715, d_loss 0.4005, logits_real -0.0421, logits_fake -0.0407,
Train Epoch: [23/50] Iters:[390/1093] gen_loss 0.5643, rec_loss 0.0127, lpips_loss 0.1437, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 9.9603, d_loss 0.4005, logits_real -0.0423, logits_fake -0.0409,
Train Epoch: [23/50] Iters:[400/1093] gen_loss 0.5656, rec_loss 0.0126, lpips_loss 0.1430, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 10.0458, d_loss 0.4005, logits_real -0.0422, logits_fake -0.0409,
Train Epoch: [23/50] Iters:[410/1093] gen_loss 0.5459, rec_loss 0.0125, lpips_loss 0.1431, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 9.6093, d_loss 0.4005, logits_real -0.0421, logits_fake -0.0407,
Train Epoch: [23/50] Iters:[420/1093] gen_loss 0.5346, rec_loss 0.0125, lpips_loss 0.1432, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 9.3296, d_loss 0.4005, logits_real -0.0423, logits_fake -0.0407,
Train Epoch: [23/50] Iters:[430/1093] gen_loss 0.5199, rec_loss 0.0122, lpips_loss 0.1417, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 9.0435, d_loss 0.4005, logits_real -0.0421, logits_fake -0.0406,
Train Epoch: [23/50] Iters:[440/1093] gen_loss 0.5150, rec_loss 0.0121, lpips_loss 0.1409, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 8.9624, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0404,
Train Epoch: [23/50] Iters:[450/1093] gen_loss 0.5111, rec_loss 0.0123, lpips_loss 0.1419, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 8.8294, d_loss 0.4005, logits_real -0.0420, logits_fake -0.0404,
